Ship Date,Order ID,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
2012-09-23,98024050398,971832,48373.739999999954,34097.139999999956,236784644.20000008,164810807.67000005,71973836.53000003
2012-09-24,93340353915,891429,48374.59999999999,34178.25999999998,255211123.29,180918183.4299999,74292939.86000003
2012-09-25,102849459706,909127,43204.530000000006,30167.229999999974,210933083.4799999,147631491.66999996,63301591.809999995
2012-09-26,106247845842,1003362,49839.40000000001,35273.20999999998,255760479.83000004,179973309.34000006,75787170.48999998
2012-09-27,109490062688,970490,49800.94999999999,34430.14999999999,254646428.99000013,176614865.05000004,78031563.94000001
2012-09-28,98102233146,870432,46961.57999999995,32196.129999999997,235998470.52,162452921.89999995,73545548.61999999
2012-09-29,94173853546,821641,41209.63000000001,28666.6,209622669.39,145354099.16000006,64268570.22999999
2012-09-30,101919725309,863187,51934.01999999993,37280.649999999994,250759900.3499999,179307987.18,71451913.17000002
2012-10-01,98067618835,813020,44374.689999999995,31102.63999999997,220854915.22000012,155392668.82000002,65462246.39999995
2012-10-02,95667445683,882718,54141.55999999995,39010.48999999998,261621203.31999996,186476134.67,75145068.65
2012-10-03,88835337146,792884,42814.51999999998,30468.009999999995,223894225.41,159228826.4,64665399.01000001
2012-10-04,112036917136,1031329,55066.239999999954,39043.729999999996,285257444.79,202840937.33,82416507.46000005
2012-10-05,100108199648,930190,49197.939999999966,34858.87999999999,243930096.7200002,171417179.86999997,72512916.84999996
2012-10-06,107490294333,994605,53701.64999999995,38477.319999999956,281858887.26000017,202431312.08999988,79427575.16999996
2012-10-07,99483248104,904286,51204.86999999996,36643.60999999998,250697619.32999983,179469859.11,71227760.22000001
2012-10-08,105640588174,935758,49443.19999999998,34763.14999999997,258916440.14999986,184215430.35000008,74701009.79999997
2012-10-09,100156404826,949453,53114.669999999955,37911.029999999984,253758449.88000003,178277647.40999994,75480802.47000003
2012-10-10,95686006170,838614,43416.009999999966,30722.570000000007,221661737.37000006,157827096.76,63834640.609999985
2012-10-11,95402344330,866779,44100.50999999998,31452.709999999974,228642036.6200002,165056886.42999998,63585150.18999997
2012-10-12,87185277313,770078,40012.18999999999,28330.41999999998,188106525.98999995,133021341.28999996,55085184.70000002
2012-10-13,110530736962,964876,51217.02999999994,36248.969999999994,273513479.2499999,194840953.09,78672526.15999997
2012-10-14,100692390772,857929,40666.20000000002,27836.339999999986,203020028.5400001,139767629.4400001,63252399.09999999
2012-10-15,94690574194,799312,48621.16999999997,34787.48999999996,226383973.9100001,161867059.48000005,64516914.42999997
2012-10-16,87169404573,816098,40528.790000000015,28570.370000000003,201619308.5000001,143254244.82,58365063.67999996
2012-10-17,106782558079,949724,52294.35999999996,36823.80999999998,250133902.08000007,174240947.77999994,75892954.30000004
2012-10-18,83386381389,858914,39785.37,27684.77999999998,193414066.8000001,133478838.28,59935228.52000005
2012-10-19,96703916675,899501,43036.320000000014,29963.78999999995,204490367.56000012,141931577.29,62558790.269999996
2012-10-20,93611112405,844879,40953.249999999985,28790.009999999987,204882622.66000015,143792640.39000005,61089982.269999996
2012-10-21,109686387560,890834,51688.599999999955,36997.63999999998,245916294.03999993,176492257.41999996,69424036.61999999
2012-10-22,87594921171,811348,41276.95999999997,28524.809999999983,203439784.94999987,142568916.46999997,60870868.480000004
2012-10-23,93610066717,883982,43981.789999999986,30759.839999999997,226440137.3099999,159569189.92999992,66870947.379999995
2012-10-24,109562046663,985291,52688.539999999935,36360.37,245145603.0700001,165284598.53999993,79861004.52999997
2012-10-25,108663122586,1029706,49599.35999999998,34708.459999999955,278990738.73,196077864.29,82912874.43999997
2012-10-26,105232038668,875734,51578.84999999997,36501.019999999975,233280337.38999996,165193841.95000005,68086495.44
2012-10-27,98782198218,919191,46433.999999999956,32691.24999999998,245166771.51000005,172509930.46,72656841.05000001
2012-10-28,83313188686,888429,40222.00999999999,27611.359999999986,226364933.64999992,157018044.08000007,69346889.57
2012-10-29,111460517210,944917,59101.759999999915,42301.29999999999,275892200.8900001,194520502.14000008,81371698.74999997
2012-10-30,120903761132,1024920,56998.10999999992,39770.47000000001,291060375.2,203660587.39,87399787.80999996
2012-10-31,104814486411,945033,53067.29999999993,37285.62000000001,289430025.59,205859144.31000003,83570881.27999999
2012-11-01,102333848115,864752,46144.09999999999,32096.849999999977,221918529.41999987,155423685.31,66494844.11
2012-11-02,95656119036,850911,52050.20999999996,36897.55,252588003.82999983,179590665.53999996,72997338.29
2012-11-03,97817101372,866733,47720.60999999995,33632.62999999998,224107521.04999998,159234866.86999997,64872654.17999998
2012-11-04,99456115349,968538,46483.32999999998,33124.159999999974,235787843.6500001,166299094.27000007,69488749.37999997
2012-11-05,94850946922,882583,50344.96999999995,35539.13999999999,251854970.13000005,177799896.7400001,74055073.39000003
2012-11-06,93867150604,802576,48688.20999999992,35018.35,247749666.17000002,180468157.33,67281508.84000003
2012-11-07,96922404338,894326,47413.29999999996,33465.509999999995,248532761.08999988,174182073.8399999,74350687.25000003
2012-11-08,95301685926,866283,50984.61999999995,36624.32,255887586.8800003,183771982.3900001,72115604.49
2012-11-09,105969065157,1002535,48629.00999999996,34749.99999999997,252187313.09999985,181298560.57000005,70888752.52999996
2012-11-10,96398076804,929266,48142.869999999995,34039.89999999999,247308209.81999984,175156099.89000005,72152109.93000002
2012-11-11,111047261676,949145,53913.659999999916,38231.53,265307059.94999984,188064673.42000008,77242386.53
2012-11-12,103487322288,882260,51766.75999999993,36885.13,255962925.1700001,182365561.94000006,73597363.23000003
2012-11-13,85242320372,840215,45133.69999999998,31894.46999999998,229875318.69999984,162845353.73999998,67029964.95999999
2012-11-14,92889229731,788329,43146.66999999998,30792.59999999999,209784477.40999985,148650077.56000003,61134399.84999996
2012-11-15,103125766570,910725,49082.00999999999,34711.60999999997,229949964.81999996,159004899.96999994,70945064.85
2012-11-16,103416763582,1017477,46683.519999999975,32872.41999999997,240975698.1700001,168883271.82999995,72092426.33999997
2012-11-17,97855333828,904010,40114.48999999998,27781.569999999996,198420598.9099999,135887827.19,62532771.71999998
2012-11-18,99944900045,849951,49027.12999999995,34709.889999999985,252320197.84999993,179552320.4,72767877.44999993
2012-11-19,95333792762,978549,43234.469999999965,30172.53999999996,254234435.06999996,178512624.46999997,75721810.6
2012-11-20,104270591458,893588,38378.49000000001,26288.87999999999,191134360.42999995,129579869.72000004,61554490.71000003
2012-11-21,88150193366,838725,38617.78999999999,26462.850000000002,191258247.97999993,130726324.57999995,60531923.40000003
2012-11-22,96991798415,873537,42626.659999999996,29226.009999999984,216701562.0200001,148179397.89999992,68522164.11999996
2012-11-23,97820539635,886482,42597.84,29837.83999999998,205291739.42000017,142617529.94000003,62674209.48
2012-11-24,107500351078,937194,51327.53999999995,36084.679999999986,259130436.44,183982564.34999996,75147872.08999997
2012-11-25,91197875502,839035,42222.87999999999,29825.579999999987,206593270.37000006,143202938.39999998,63390331.97000003
2012-11-26,82662916663,749632,45356.07999999997,32002.509999999987,218336501.16999993,154497330.38999996,63839170.78000001
2012-11-27,100025399902,799367,41768.29000000001,29239.41999999998,205782861.8,145545065.45000005,60237796.34999994
2012-11-28,106945397082,958543,51126.129999999976,36015.29999999997,260005638.17999998,184727039.71,75278598.46999997
2012-11-29,99476091230,924129,46668.29999999997,32691.509999999995,231296070.20999995,160289077.15,71006993.05999997
2012-11-30,97126453499,904402,44363.00999999996,30808.63999999999,224846076.39999983,155424005.46999997,69422070.93000002
2012-12-01,93260127385,879470,45018.369999999944,31551.910000000007,231540824.23000008,161249427.2100001,70291397.01999995
2012-12-02,96595831333,843814,46483.14999999996,32110.080000000013,227123677.04999977,158619414.95,68504262.09999996
2012-12-03,102996735067,933164,55864.05999999993,39832.20999999998,299273917.02999985,214968926.0600001,84304990.96999995
2012-12-04,106567655584,854462,55769.079999999936,39393.990000000005,250111825.36999997,177628047.10999995,72483778.26
2012-12-05,109012273053,1013921,59403.91999999995,42614.579999999965,302044041.47,214154471.48000014,87889569.99000002
2012-12-06,95492276010,879564,50204.219999999936,35711.53999999999,260266605.97999993,187747266.16999993,72519339.81
2012-12-07,93572548289,896331,48616.16999999995,34767.859999999986,259804321.77999994,185660683.50000006,74143638.27999997
2012-12-08,105291924106,921436,51657.75999999992,36069.61999999998,255676779.70000005,175290313.9199998,80386465.78000002
2012-12-09,93057018503,845026,49831.16999999995,35520.03,259178030.13000003,185653977.63999993,73524052.49000005
2012-12-10,105951679790,874679,48206.11999999999,33688.39999999996,227456560.95000005,159200481.83999997,68256079.11000001
2012-12-11,100194942836,869736,50328.05999999997,35549.039999999986,251521631.57000002,176669257.87999994,74852373.68999998
2012-12-12,89004828916,791252,49469.119999999944,35272.670000000006,255897145.70000002,184617580.30000004,71279565.39999998
2012-12-13,94797274459,853157,47168.07999999997,33851.639999999985,207830718.34,146842102.17000002,60988616.17000001
2012-12-14,97114805501,861791,45635.779999999955,32250.779999999977,209178939.11000007,145337838.36,63841100.75000002
2012-12-15,100593459057,957795,50815.46999999993,36292.719999999965,269566495.16,193407123.99,76159371.16999999
2012-12-16,85472043641,800433,42081.39999999999,29569.969999999976,194272669.67000002,136479872.1,57792797.57000001
2012-12-17,100130288176,946682,45944.11000000001,32700.189999999944,242257112.01999998,174560024.91,67697087.10999995
2012-12-18,86370160311,908528,40456.82,28218.47999999998,226191092.8499999,158074668.43999997,68116424.41000003
2012-12-19,94865242496,903811,44784.35999999993,30900.339999999997,218773985.22999996,152130892.01999998,66643093.21000004
2012-12-20,94431848159,885390,41999.619999999995,29176.13999999998,211641078.0300001,144272147.94,67368930.08999997
2012-12-21,101375509967,908926,47661.33000000001,34060.16999999993,243507589.04999995,175121815.23,68385773.81999995
2012-12-22,87908975425,761562,42907.55000000002,29946.49999999998,215226859.79,151113143.58000007,64113716.209999986
2012-12-23,99627241294,889661,43186.79,30031.99999999998,210111281.41999996,145546084.20999995,64565197.21000006
2012-12-24,90851896246,822651,38714.000000000015,27107.24999999998,193223803.8600001,134621793.1600001,58602010.7
2012-12-25,92715382439,895036,42284.17999999999,29246.009999999987,220964059.3899999,153730371.48000005,67233687.91
2012-12-26,92342765744,806352,39879.56999999998,27617.77,185563965.83,128127809.23000005,57436156.60000001
2012-12-27,86042603833,783323,34424.34000000005,23331.49,171829700.84,115658130.75999995,56171570.07999999
2012-12-28,110720929819,1036552,52792.72999999996,36915.579999999994,253537964.11,176306032.37000006,77231931.74000005
2012-12-29,116582435965,1054190,49569.66999999998,34363.96999999998,247602885.9599999,169662662.22999996,77940223.73000003
2012-12-30,109580469523,1018167,53467.94999999997,38089.21999999997,282897210.96999997,202764078.48,80133132.49
2012-12-31,94081380426,864198,48207.279999999955,33692.51,236972653.82999995,165981338.02999994,70991315.8
2013-01-01,101482515367,943049,47296.40999999995,32641.17000000001,241141646.2400001,166299706.45000002,74841939.78999995
2013-01-02,104765626162,937345,49302.810000000005,34596.04999999999,249040303.86,173709569.18000007,75330734.68000002
2013-01-03,101942212627,935392,52207.09999999995,36547.82999999999,273274231.37000006,193601169.19999993,79673062.17
2013-01-04,93419463447,854507,46351.32999999997,32460.54,220542757.88999996,154768924.32000002,65773833.569999985
2013-01-05,102271276688,905882,51511.94999999995,36820.119999999966,251869933.52,181507289.50999993,70362644.00999995
2013-01-06,108995698481,983711,50503.81999999996,35136.42999999999,253910229.88000008,177910405.12000003,75999824.76
2013-01-07,99417344028,892950,49289.35999999996,34994.57,237177877.04000005,167229091.17,69948785.87000002
2013-01-08,96404181934,895912,52956.97999999994,37384.219999999994,272018559.3900001,191748891.04000002,80269668.35
2013-01-09,89688787655,918388,47536.91999999993,33096.27000000001,253099975.44,178367904.85999998,74732070.58000001
2013-01-10,91309281548,813121,46363.97999999998,32698.189999999995,221035989.62999994,154969933.3900001,66066056.23999999
2013-01-11,89671244175,849175,49676.40999999994,35562.28999999998,242682261.28999993,170992382.67999995,71689878.61000001
2013-01-12,104905462495,885730,50029.309999999954,35838.03999999998,235569293.39000002,170731906.27000004,64837387.120000005
2013-01-13,102324268985,947493,50232.06999999994,35373.67999999998,234740931.05999994,163285965.83999997,71454965.21999997
2013-01-14,96411981911,794404,48705.87999999998,35144.09999999998,235084689.54999992,169934976.5500001,65149712.999999955
2013-01-15,85179504594,793077,42040.159999999974,30061.37999999998,216244615.49000004,154849995.99999997,61394619.49000005
2013-01-16,99531574835,929825,44327.30999999999,31491.779999999966,231235503.61,163474046.7899999,67761456.82000004
2013-01-17,98922632564,1026533,51399.90999999994,36521.459999999985,287106425.5899999,204842388.43999997,82264037.15000007
2013-01-18,89744801074,856295,49873.879999999954,36066.38999999997,250746836.0999998,181558117.65999988,69188718.44
2013-01-19,88404847520,860831,42925.41999999999,30295.379999999972,200155810.54000005,140084117.79999992,60071692.73999994
2013-01-20,89759147171,837343,44323.85999999998,31749.709999999985,229793124.6,165867744.9900001,63925379.61000002
2013-01-21,100970766783,983821,49789.499999999985,34942.17999999999,254020559.86999997,178028700.90999997,75991858.96000004
